aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18absrlhv3194158556215",true,64.5418105,false,"",0.08645796030759811,100,0.013464805994495297,"",2,false,1,19.494205474853516,17.475193261771967,60948.15855319984,"ZTF18absrlhv",3213176446215015000,3194158556215,252.4098723,"","ztf",0.07923199981451035,0.106113001704216,3.872999906539917,0.10410100221633911,0.000009798530300031416,64.54183197021484,20.161800384521484,0.427741140127182,30,825,17.659000396728516,26.115299224853516,0.025169499218463898,0.000006175800081109628,"0",1,252.40960693359375,62,825120262,179.9290008544922,1.819599986076355,7.822400093078613,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3174212395015",true,64.5417718,false,"",0.12519636750221252,100,0.014751174408811529,"",2,false,1,19.872800827026367,17.550888001047912,60928.21239579981,"ZTF18absrlhv",3203157625015015000,3174212395015,252.4095821,"","ztf",0.07483799755573273,0.09974399954080582,4.257999897003174,0.09228889644145966,0.000006744459824403748,64.54180145263672,19.96929931640625,0.10762999206781387,30,824,17.687000274658203,26.27090072631836,0.021289899945259094,0.00000422650009568315,"0",1,252.4095916748047,50,824120250,203.52000427246094,1.656499981880188,11.9306001663208,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3174265395015",true,64.5417718,false,"",0.17505154013633728,0.014850993982780416,0.03583052666417851,"",1,false,1,19.91762924194336,18.195347381142014,60928.265393500216,"ZTF18absrlhv",3203157625015015000,3174265395015,252.4095821,"","ztf",0.0739469975233078,0.10174500197172165,3.934999942779541,-0.031657200306653976,0.000026292400434613228,64.54180145263672,19.66659927368164,0.1501682996749878,30,824,18.444000244140625,26.27239990234375,0.03588090091943741,0.000013944199963589199,"0",1,252.40965270996094,50,824120150,193.27999877929688,1.864400029182434,14.653599739074707,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3180181486215",true,64.5418067,false,"",0.0687737986445427,100,0.0103003002820069,"",2,false,1,19.544273376464844,17.482840558930512,60934.181481500156,"ZTF18absrlhv",3206212906215015000,3180181486215,252.4097044,"","ztf",0.08021099865436554,0.1057329997420311,3.872999906539917,0.09169740229845047,0.00000746749992686091,64.54183197021484,20.380599975585938,0.187196746468544,30,825,17.659000396728516,26.128599166870117,0.021966399624943733,0.00000469089991383953,"0",1,252.40960693359375,62,825120262,179.08900451660156,1.5722999572753906,7.044789791107178,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3189135206215",true,64.5418105,false,"",0.07822570204734802,100,0.019084599709803404,"",1,false,1,19.63701629638672,18.105350260870953,60943.13520829985,"ZTF18absrlhv",3213176446215015000,3189135206215,252.4098723,"","ztf",0.07704299688339233,0.10620400309562683,4.1579999923706055,-0.039290901273489,0.000013852500160282943,64.54180908203125,20.407100677490234,0.3576507866382599,30,825,18.409000396728516,26.19569969177246,0.02932010032236576,0.000008408200301346369,"0",1,252.40963745117188,62,825120162,90.75039672851562,2.2060000896453857,6.3994598388671875,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3162182286215",true,64.5418608,false,"",0.09120593965053558,100,0.01700550082014783,"",1,false,1,20.008543014526367,18.184958776049108,60916.18228009995,"ZTF18absrlhv",3189135206215015000,3162182286215,252.4097976,"","ztf",0.07872799783945084,0.10121700167655945,4.1579999923706055,-0.06130719929933548,0.000011574599739105906,64.54180908203125,20.425399780273438,0.3091849088668823,30,825,18.409000396728516,26.232900619506836,0.0274215005338192,0.000007239400019898312,"0",1,252.40963745117188,62,825120162,94.43990325927734,1.830399990081787,6.386839866638184,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3166221256215",true,64.541828,false,"",0.21951130032539368,100,0.020278766422636447,"",2,false,1,20.13979721069336,17.553758836942677,60920.221249999944,"ZTF18absrlhv",3196139746215015000,3166221256215,252.409411,"","ztf",0.08547300100326538,0.11306100338697433,3.872999906539917,0.09660530090332031,0.000012277299902052619,64.54183197021484,19.637800216674805,0.29524803161621094,30,825,17.659000396728516,26.033100128173828,0.028200900182127953,0.000007691400242038071,"0",1,252.40960693359375,62,825120262,165.7050018310547,2.5039000511169434,9.293180465698242,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3180157196215",true,64.5418067,false,"",0.07689002901315689,100,0.01736081421235738,"",1,false,1,19.74690055847168,18.131150720236157,60934.157199100126,"ZTF18absrlhv",3206212906215015000,3180157196215,252.4097044,"","ztf",0.08886899799108505,0.10911999642848969,4.1579999923706055,-0.037084199488162994,0.000016553300156374462,64.54180908203125,20.371299743652344,0.09766916185617447,30,825,18.409000396728516,26.19879913330078,0.03239100053906441,0.000010221699994872324,"0",1,252.40963745117188,62,825120162,92.4719009399414,1.7685999870300293,6.4134202003479,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3184225206215",true,64.5418105,false,"",0.1107250303030014,100,0.014878456679496764,"",2,false,1,19.681547164916992,17.502327357423077,60938.225208300166,"ZTF18absrlhv",3213176446215015000,3184225206215,252.4098723,"","ztf",0.08317200094461441,0.10764600336551666,3.872999906539917,0.10703500360250473,0.000011386499863874633,64.54183197021484,20.016799926757812,0.427741140127182,30,825,17.659000396728516,26.111400604248047,0.027243299409747124,0.000007174900019890629,"0",1,252.40960693359375,62,825120262,177.2899932861328,2.3529000282287598,7.827199935913086,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3172160785015",true,64.5417362,false,"",0.20645898580551147,0.02203100187063579,0.03976426445108476,"",1,false,1,20.000072479248047,18.21172038871175,60926.160786999855,"ZTF18absrlhv",3201121385015015000,3172160785015,252.4097384,"","ztf",0.07821299880743027,0.1061829999089241,3.934999942779541,-0.03691770136356354,0.000029987200832692906,64.54180145263672,19.636199951171875,0.2757987082004547,30,824,18.444000244140625,26.32040023803711,0.036200299859046936,0.000015180899936240166,"0",1,252.40965270996094,50,824120150,200.9739990234375,1.8565000295639038,16.692100524902344,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3178204676215",true,64.5418067,false,"",0.08910881727933884,100,0.012379943947770249,"",2,false,1,19.63960075378418,17.49659575111592,60932.20467589982,"ZTF18absrlhv",3206212906215015000,3178204676215,252.4097044,"","ztf",0.07440099865198135,0.10083899646997452,3.872999906539917,0.10385199636220932,0.00000745368015486747,64.54183197021484,20.288400650024414,0.187196746468544,30,825,17.659000396728516,26.079999923706055,0.02200300060212612,0.000004683499810198555,"0",1,252.40960693359375,62,825120262,174.19400024414062,1.8430999517440796,6.513440132141113,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3164198815015",true,64.5417797,false,"",0.10679842531681061,100,0.010219343979013721,"",2,false,1,20.12565040588379,17.57779582654824,60918.19881939981,"ZTF18absrlhv",3194157595015015000,3164198815015,252.4096899,"","ztf",0.07545600086450577,0.1034109964966774,4.257999897003174,0.09152179956436157,0.000007970120350364596,64.54180145263672,20.351999282836914,0.16836367547512054,30,824,17.687000274658203,26.283199310302734,0.023098299279808998,0.000005009700089431135,"0",1,252.4095916748047,50,824120250,204.3040008544922,1.5743999481201172,8.99884033203125,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3166278555015",true,64.5417539,false,"",0.2034275233745575,100,0.030201727533421624,"",1,false,1,20.340452194213867,18.26950737775759,60920.278553199954,"ZTF18absrlhv",3196159185015015000,3166278555015,252.4097352,"","ztf",0.0781639963388443,0.1096699982881546,3.934999942779541,-0.026301799342036247,0.00002337240039196331,64.54180145263672,19.90530014038086,0.2200981080532074,30,824,18.444000244140625,26.201900482177734,0.03611470013856888,0.000013193100130592939,"0",1,252.40965270996094,50,824120150,181.86700439453125,2.0673000812530518,10.367300033569336,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3172193095015",true,64.5417362,false,"",0.1382083147764206,100,0.017090739280401147,"",2,false,1,19.8131160736084,17.54368276750581,60926.193090300076,"ZTF18absrlhv",3201121385015015000,3172193095015,252.4097384,"","ztf",0.08176299929618835,0.11302000284194946,4.257999897003174,0.09506669640541077,0.000012445600077626295,64.54180145263672,19.82699966430664,0.3244573473930359,30,824,17.687000274658203,26.263700485229492,0.028877200558781624,0.000007772099706926383,"0",1,252.4095916748047,50,824120250,200.625,1.4194999933242798,14.701899528503418,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3178144885015",true,64.5418269,false,"",0.0861290693283081,100,0.010330055236495205,"",2,false,1,19.850902557373047,17.548284780666318,60932.14488429995,"ZTF18absrlhv",3178161335015015000,3178144885015,252.4098098,"","ztf",0.09004300087690353,0.12133099883794785,4.257999897003174,0.08825849741697311,0.000011707499652402475,64.54180145263672,20.356599807739258,0.3473221957683563,30,824,17.687000274658203,26.248699188232422,0.028023799881339073,0.000007402500159514602,"0",1,252.4095916748047,50,824120250,196.86700439453125,1.3258999586105347,7.999380111694336,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3178160376215",true,64.5418269,false,"",0.0690569207072258,100,0.015899839216721154,"",1,false,1,19.71942138671875,18.124885195897484,60932.160370400175,"ZTF18absrlhv",3178161335015015000,3178160376215,252.4098098,"","ztf",0.07659800350666046,0.1015390008687973,4.1579999923706055,-0.0589320994913578,0.00001119090029533254,64.54180908203125,20.46380043029785,0.2701265811920166,30,825,18.409000396728516,26.149900436401367,0.026893600821495056,0.000006926200057932874,"0",1,252.40963745117188,62,825120162,88.59339904785156,1.7254999876022339,5.723209857940674,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3162222976215",true,64.5418608,false,"",0.1164659932255745,100,0.012508782239484015,"",2,false,1,19.958099365234375,17.535639108754243,60916.22297450015,"ZTF18absrlhv",3189135206215015000,3162222976215,252.4097976,"","ztf",0.07911700010299683,0.11382900178432465,3.872999906539917,0.10087999701499939,0.000008657069884066004,64.54183197021484,20.29450035095215,0.3188301622867584,30,825,17.659000396728516,26.128799438476562,0.023744499310851097,0.000005455399787024362,"0",1,252.40960693359375,62,825120262,181.8070068359375,2.004199981689453,6.80817985534668,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3164185135015",true,64.5417797,false,"",0.09818714112043381,100,0.018096767628348078,"",1,false,1,20.058948516845703,18.222814503973815,60918.18513889983,"ZTF18absrlhv",3194157595015015000,3164185135015,252.4096899,"","ztf",0.07556699961423874,0.10194800049066544,3.934999942779541,-0.06005970016121864,0.000014045999705558643,64.54180145263672,20.37579917907715,0.10374757647514343,30,824,18.444000244140625,26.358299255371094,0.030091900378465652,0.000008566899850848131,"0",1,252.40965270996094,50,824120150,207.04299926757812,1.8207999467849731,8.363699913024902,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3154220436215",true,64.5417808,false,"",0.1426953375339508,100,0.012938780667425816,"",2,false,1,20.162090301513672,17.555799221178674,60908.22043980006,"ZTF18absrlhv",3180181486215015000,3154220436215,252.4097859,"","ztf",0.07503899931907654,0.10558900237083435,3.872999906539917,0.10192699730396271,0.0000065008898673113436,64.54183197021484,20.32539939880371,0.34372296929359436,30,825,17.659000396728516,26.109800338745117,0.020462699234485626,0.00000410229995395639,"0",1,252.40960693359375,62,825120262,178.28900146484375,2.0413999557495117,6.409860134124756,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3160182266215",true,64.5418608,false,"",0.10183825343847275,100,0.01632959824137358,"",1,false,1,20.206586837768555,18.219248231450372,60914.18226849986,"ZTF18absrlhv",3189135206215015000,3160182266215,252.4097976,"","ztf",0.07426899671554565,0.10203400254249573,4.1579999923706055,-0.05408899858593941,0.000011512700439197943,64.54180908203125,20.441099166870117,0.3091849088668823,30,825,18.409000396728516,26.149499893188477,0.027051299810409546,0.000007100600214471342,"0",1,252.40963745117188,62,825120162,87.2886962890625,1.9665000438690186,6.029419898986816,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3160200495015",true,64.541739,false,"",0.13234123587608337,100,0.00906187449878487,"",2,false,1,20.521181106567383,17.609988249496553,60914.2004976999,"ZTF18absrlhv",3160201446215015000,3160200495015,252.4100094,"","ztf",0.07712700217962265,0.09821200370788574,4.257999897003174,0.09245630353689194,0.000006706909971399,64.54180145263672,20.374799728393555,0.6816991567611694,30,824,17.687000274658203,26.21929931640625,0.02120310068130493,0.000004205100140097784,"0",1,252.4095916748047,50,824120250,194.71800231933594,1.6323000192642212,8.041150093078613,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3150199696215",true,64.5418008,false,"",0.0902533233165741,100,0.016832477973489742,"",1,false,1,20.0081787109375,18.184890841760794,60904.19969910011,"ZTF18absrlhv",3150201125015015000,3150199696215,252.4098903,"","ztf",0.07529599964618683,0.10027600079774857,4.1579999923706055,-0.043706201016902924,0.000012420599887263961,64.54180908203125,20.541900634765625,0.3860296308994293,30,825,18.409000396728516,26.213499069213867,0.028409399092197418,0.000007698999979766086,"0",1,252.40963745117188,62,825120162,93.26609802246094,1.81659996509552,5.709829807281494,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3133242896215",true,64.5417813,false,"",0.05481678247451782,100,0.009415394817798472,"",2,false,1,19.367076873779297,17.454389362513783,60887.24289349979,"ZTF18absrlhv",3162182286215015000,3133242896215,252.4096789,"","ztf",0.08236899971961975,0.10107000172138214,3.872999906539917,0.10179000347852707,0.000009166949894279242,64.54183197021484,20.5398006439209,0.2242259979248047,30,825,17.659000396728516,26.15180015563965,0.02436250075697899,0.000005713399787055096,"0",1,252.40960693359375,62,825120262,186.25100708007812,1.5157999992370605,6.142509937286377,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3114239086215",true,64.5418071,false,"",0.10591159760951996,100,0.026835164758332548,"",1,false,1,19.58235740661621,18.091759273865385,60868.23908559978,"ZTF18absrlhv",3133277676215015000,3114239086215,252.4097173,"","ztf",0.07432500272989273,0.09859800338745117,4.1579999923706055,-0.045126501470804214,0.00002570489959907718,64.54180908203125,19.92020034790039,0.11760982125997543,30,825,18.409000396728516,26.22599983215332,0.037493400275707245,0.000014615599866374396,"0",1,252.40963745117188,62,825120162,93.88269805908203,1.9042999744415283,10.81149959564209,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3103254175015",true,64.5418012,false,"",0.04730088636279106,100,0.007779290696330379,"",2,false,1,19.451736450195312,17.49191325398752,60857.25417819992,"ZTF18absrlhv",3133242896215015000,3103254175015,252.4099001,"","ztf",0.09203699976205826,0.11158300191164017,4.257999897003174,0.09473879635334015,0.000009433820196136367,64.54180145263672,20.621700286865234,0.4746088683605194,30,824,17.687000274658203,26.287900924682617,0.02518640086054802,0.0000059720000535889994,"0",1,252.4095916748047,50,824120250,205.27499389648438,1.4176000356674194,7.0937700271606445,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3108362536215",true,64.5418071,false,"",0.07339675724506378,100,0.01187124033787326,"",2,false,1,19.445398330688477,17.46744639277741,60862.36253469996,"ZTF18absrlhv",3133277676215015000,3108362536215,252.4097173,"","ztf",0.07562900334596634,0.10211499780416489,3.872999906539917,0.09697669744491577,0.000007259040103235748,64.54183197021484,20.256500244140625,0.20379136502742767,30,825,17.659000396728516,26.142799377441406,0.02160090021789074,0.000004546800028037978,"0",1,252.40960693359375,62,825120262,183.2270050048828,1.9261000156402588,7.11299991607666,0.3610000014305115,0.054999999701976776
